Id,Price
15505,164191.12126869522
5060,261421.0010695128
16055,228755.1184345617
14963,210483.47544195314
4118,146364.06342790514
1672,197812.19083407734
3209,178690.6654094998
16515,142950.20262283256
973,178075.56702830203
12529,182156.18407531868
5896,118614.14435051322
5450,256691.24087735705
3249,165938.84918972483
8911,191002.8350957637
5898,211814.64586615784
1024,179252.673193056
4766,201937.59439515593
15804,186671.56317439847
14303,200661.9539301669
10707,172923.93297508487
6605,211276.93591377535
1138,423398.31865173497
14088,408418.31059564487
9154,187383.51112028
8190,204611.57190419742
398,274329.2045825614
13302,252690.28740834765
9696,157255.2149427887
16786,115682.00392353666
16230,206235.74172627597
6552,185367.12360997434
923,218126.24051050332
9602,320918.06357016764
5857,260475.32383594726
8120,177646.41072760944
7134,178423.97427637517
11726,167194.12240831638
8069,116515.04797022836
12420,172502.9417853291
8604,194699.44970326955
4854,285528.37629820773
12212,194255.82771627462
12099,332570.24867553764
3882,404032.32571030536
6995,291361.4298367178
10172,217362.90729090397
11672,280660.95317522134
12897,278688.9936343819
16097,191190.93206906726
6779,280511.5871593468
11199,199584.03303835372
10816,386830.0484587106
143,391483.28745391784
5399,265961.01303808566
3286,157996.81845350232
13706,221598.7422432726
1935,379597.40786437533
16000,185818.50017868326
2860,203408.8366206473
11407,206851.04025177355
16378,270120.453421809
12278,184436.6234928472
3842,163781.6446760014
2692,347272.6782884889
7699,186111.42933643353
6825,282619.32264122635
7268,297951.7469012706
1477,367886.59236020653
9887,172531.8698691736
9436,192490.54852999837
3179,232260.42399193917
1350,455956.4997476702
10643,202581.05464123833
5793,223807.43890217756
11494,419200.3463001397
4206,186852.53630263757
12419,229670.693576567
8530,254435.86812790015
5985,139274.65836361094
8908,199672.78563457142
256,124283.0956620498
7234,176819.07539394536
5648,213442.9193195073
3014,241005.19128451732
2184,189155.5739410842
9189,274806.9298504288
14884,198171.46628123804
10333,168112.8364345125
15896,135752.42796246408
13269,149332.4913338436
8603,238019.12645471026
15087,180199.19301214386
4344,192454.4818856953
7981,72127.15997673599
10908,236187.04425412364
6190,173134.1159414582
11742,202679.83372334775
9224,144951.6868343466
14667,221547.93741502508
458,185571.42536008847
2464,327623.0679577689
12320,233872.86367564418
278,233871.78911162948
2912,245400.55581204922
6698,218020.14236832748
4510,105416.38853468538
4183,184072.06201779778
5551,226350.2152539104
12187,172230.0447041631
7948,218911.63318075053
10808,190452.03491252026
12432,182070.0160423935
5356,179696.43332085962
8984,471509.9829016313
9203,184302.88946457554
15412,85399.36864352507
12041,127693.54810443422
7644,271658.89030368126
7071,200003.64251089536
10685,171807.04723383728
6763,209787.65228044818
940,141886.22242497644
14959,203093.15361168183
1338,168207.56004884283
5351,126631.10209572912
6524,188933.1879310548
12516,152455.4037466024
3288,260153.7578788614
3146,230829.59070983116
3954,180724.60524355882
11955,177099.74677471715
1211,213550.06961705032
15668,213939.10177762376
1320,91018.85095060641
9108,189342.9869833672
16482,200807.9593519326
5017,140229.17100183698
8290,224464.3619917285
4304,394407.22809936217
1930,199089.7834998444
12530,174401.35192698444
11295,331700.0100241067
3002,148382.10344108404
15483,159503.77493606723
11525,211970.8695086144
13978,129351.88996905448
4885,165832.74796530328
8325,177062.9329765495
3630,124609.76531197272
9165,170659.57951750263
13945,212272.250383527
10663,192632.24999137712
14803,181646.68866676048
7621,172643.3227800945
8205,216388.51080925387
10387,204510.53160327993
5457,154099.0757703166
10234,343983.96954487235
6251,178390.24355911903
701,258841.89677282222
7930,180921.92607670213
15028,134063.79699152533
12172,75354.65795803946
5805,181134.61806771948
7411,276460.1830572343
14806,184028.79257687513
7890,163608.6081832991
10440,149284.16547817507
14926,167871.8409930668
5381,149363.16893175713
3800,384685.32191796304
10511,243704.82279503276
9324,234850.67004500784
3313,221188.52099395494
7351,148109.78448514038
8459,185662.7205709224
9957,132181.84506665048
12024,173174.26556674458
4380,226135.49015729333
5042,161619.83963233914
13289,148670.86826351928
13407,393872.39632198564
13258,148970.95942063906
15993,260621.38655989527
12525,178072.0269120014
4062,228414.6802710494
12065,275963.2703376037
8227,179553.98649372568
11333,164644.46409610438
2867,137916.76985145596
3319,247166.07418340922
3523,306615.70305495185
7055,204180.02952875532
14930,174132.89686117298
3444,135743.59923171773
2940,321628.2810828498
6935,364369.1603576942
16116,351802.92695603834
13370,237784.1383780128
6103,228072.78489060132
7446,171466.17313669564
1859,179551.69480364345
4079,188260.68343884018
3228,173688.84467107165
9665,158343.54988416692
15957,396174.9168747559
11533,178765.9949617441
2314,122974.01694149367
4096,260040.22172947484
13437,172941.79141141564
5980,226652.30369910906
2008,189832.00790972204
6754,175978.92064662185
4129,156930.06868595062
14557,288326.03739051014
7096,319076.4962062135
14297,250782.81019653357
3967,236577.10769638623
16485,115321.51225972144
13075,335992.4531858982
14289,185780.079322803
10988,167922.67900171335
3230,151996.6880079164
13250,175532.7450447463
2559,182192.25827125474
7739,363386.529210686
7213,166519.54864186383
6639,223392.76932388585
3164,298159.8154407507
15207,166959.49903866774
5113,183848.5293805006
3929,148233.96342996706
14493,257032.47843359827
11110,194740.83466336757
2033,202084.34246879828
16057,214878.17084614027
16709,234100.76694736074
14313,155282.47460244928
1028,283623.55912622646
7187,105567.58589817096
3738,327628.84819011856
9869,300909.50870756217
12644,196154.89129064462
3686,122300.84358424135
9196,268205.11892779474
12326,203571.4423532457
4936,193398.9692438364
13314,170354.40004725617
9857,332706.5699736395
519,191216.38772095545
8410,169490.58355217084
1720,174071.43191887575
10341,215591.73148318843
14415,192708.58723460347
10613,280199.93045631726
8027,213550.62592598144
15539,275611.8170795458
7431,271208.79854624096
1370,143988.9723808199
12708,156080.04074903886
2250,212744.66980332357
14758,140126.33532977453
8525,370318.7813956655
1538,296537.35672760557
1142,146025.37271885137
1152,255747.45325203732
9802,186491.32030955944
3331,320984.77415703255
15203,180137.42353248745
4247,184207.30408106797
1976,427698.52735120215
2346,188400.51083806928
10078,233222.54879465434
1938,210536.77395334205
7819,193130.2471461647
2168,238907.35088546737
15634,220947.96046046593
8465,213702.61638301593
9313,162873.57743038674
6539,138394.25675980264
6325,99266.02811124183
13442,250665.5831457156
9967,183828.74500658896
7893,227170.77211803052
2861,202678.64247628325
11031,304247.5982543974
15073,134058.11134110836
13837,168601.02848156437
2524,265603.74181333533
8617,215902.1044616315
13513,193933.37802571387
3081,313099.44704887236
10675,373438.96866502357
1907,92756.2506043571
4872,247138.25689952314
16274,371969.8672510048
11837,233379.95291181924
16577,219195.17747196555
5231,312350.68598468334
11315,232509.82982098285
273,204455.58523763984
8363,237396.25582446688
4255,215988.21558678913
16330,246135.34897961444
11528,178630.87090561364
14799,285533.33672427037
1611,250450.2080782706
9234,182873.26419875788
1633,109757.37642503352
6791,195450.40703265424
11567,375948.2665396623
3070,226268.21711367782
12094,238654.08362785965
14335,302278.01728355995
137,168542.32351180995
7182,168335.73408615106
11718,184269.9701184959
5194,96970.70564920217
97,375209.67698331573
5118,408631.1546748368
13920,322738.6622319975
9952,201073.48755349868
15337,209472.02621609243
10243,211356.48068661816
4048,346177.10247969953
171,152748.2642009025
11378,168984.8077106935
14190,175162.63141950863
15265,144512.83033878438
2740,137687.0240649093
5573,270718.41964937764
4481,194111.43346326187
2631,152847.70784828442
4984,241596.95327947102
16466,180428.13296940972
16716,123031.13628293588
15325,177826.5891750455
10115,174235.65963279738
117,496206.97675530904
5476,108634.4014598005
11757,186392.180055885
12359,130975.44025444746
15546,185119.83741509327
8133,158674.69907522772
9018,398070.22590640135
2075,171754.58128059786
11170,303231.76191540307
15733,204795.06872726232
9280,147778.01328799268
10734,332409.07149991335
14071,162803.18834487544
7373,222738.90702797042
14736,185906.69568660643
3458,115843.53650271006
6183,162165.25195056692
7825,215583.55341856513
16775,186909.92577382614
5717,177097.45493804687
12397,144547.38182411724
8189,509195.2821129875
4423,213956.85640030543
3994,113319.53790695118
10342,186244.05256111815
10051,186845.09547872865
9453,143635.43313734783
12593,507279.507933204
1274,87095.52764695002
6933,355122.0364515509
1761,147258.1394231346
7157,352380.1343060253
15169,144449.35973712214
6792,349655.49076243496
13830,173545.1239219889
7240,202163.8339075501
3051,250927.67015443472
6550,115360.2884319106
4603,183276.6619036896
5729,169023.7944962115
13473,316236.961326287
15104,125824.56209282132
6599,388720.7316108686
2216,245651.85075373173
8721,316957.46956389956
3645,188836.92194392026
8664,213238.31458640815
11001,210790.88959925732
753,159550.09079671386
8129,232190.76987666063
15235,173895.22179942206
3359,209099.7506104232
10424,202333.38391936128
10226,223873.35208359
9252,194510.95525327802
3008,236983.71454419533
5849,172568.39256330818
8494,202555.15092685696
6764,232073.73833401152
12445,308604.2821240016
11716,178938.51443065747
4508,119109.50302373327
5669,202616.12377514917
11427,120943.03939244019
11065,182985.20970537237
8910,220064.05563411865
16401,272438.25154973834
11913,155562.56575552735
6221,214031.2889420563
10839,181227.30044609093
2809,193542.340393981
13311,168528.03856251272
6866,193721.4386691567
6019,187267.5107565118
3024,162985.12842513729
1391,219706.1595175866
15904,213416.7334707648
15858,300415.22303037235
9911,238636.24083045428
16579,210639.50440086002
4394,265525.5292206713
1468,430205.9925565853
12965,147403.14359672667
2249,185547.74959055177
14384,152418.2667383823
13040,122167.62063871109
8872,141636.44460331972
12864,242574.32548683137
15712,158396.61528111369
14049,195654.34851388668
1840,109984.4419482416
12019,174986.28750447996
8948,173143.81450552176
15154,235971.60568738
6943,150134.44232326865
12564,396076.0593381638
12766,157034.41090390316
7255,234240.65675630246
7962,154391.51024676242
709,135814.2599951468
4634,138822.35995944106
889,225645.52716894963
4774,129054.93848373397
13890,188053.46727872308
15431,141183.56916148902
8726,353224.4183457397
10373,146109.33240226997
6413,193537.4056836184
9761,143952.3015302573
15864,173459.85304206092
6147,145467.6330898747
3384,262272.0582188623
320,249742.3949050616
8006,173111.69789103777
14395,182633.90421357471
14976,93739.41941655695
12185,221889.01580244093
4779,138664.49502403688
8551,156161.48504996957
9025,311812.1708424814
10616,229079.15936994553
7475,103278.17333806683
6341,333226.42613845423
14163,148473.55617013446
2211,184856.6746008075
10532,298795.67149379436
14338,140729.51124273744
831,177202.90894100105
3382,165709.86552497448
9209,273617.3136750127
7188,233484.59870527475
7197,224160.32545978873
11270,169072.62556530247
15918,95140.84132473804
6937,419660.14530949143
6178,181640.83494127373
10668,117325.48139434555
1413,275485.55688540346
6884,350638.5812767902
8266,186494.55876025572
14019,186375.6773585517
16764,147104.0544032814
15306,168858.11461722586
3740,234548.38551684056
5298,204606.2021591981
8319,177520.23119837214
4229,182520.14043127093
13429,183436.94762670097
1753,419627.32968256733
860,245011.4404846722
14219,160230.67448072467
12113,189920.95900614205
11309,135775.01631200375
9930,208403.5760689452
10570,196863.27162363657
2839,160465.66782687098
6699,128225.79127104812
16647,115041.27998753497
5325,245567.0415177222
13733,160755.02558622046
7818,303252.8503420143
12505,228419.62695254767
9489,193052.5789411907
10106,184777.6340532749
7864,202136.3981981859
5134,317984.8789674428
11859,145714.97989720985
7440,365523.43989601935
1525,312641.2263643325
7339,187209.65077385175
8,347237.6522418096
3248,115233.52223322482
8995,229446.32952129332
15178,68211.90732973789
8594,167968.80378549802
15770,233792.26164619415
15859,336069.69707820745
1735,310465.78733036557
11410,497796.47609742207
16397,156507.65671162878
3572,146050.2789869098
5501,108910.6416516016
969,187320.21552834887
6977,446906.48983340507
1233,177516.32803181495
4258,151110.94427697107
90,376143.1168083364
16650,180686.23904035435
197,109546.92417307926
12514,222236.19433827928
4367,183630.56985915356
3199,211824.48996622264
5600,193019.02437274306
11641,175576.10332196913
14609,118606.05970372431
12775,168171.13454956535
14240,165509.51569791848
7933,182613.49353254665
6945,365162.5403694866
14006,199229.40825806317
6320,239464.78955221135
12061,202477.8629892056
16369,227311.37486354087
16354,346940.6950166951
3970,286744.79552406695
1048,201716.49580194123
3639,215073.2153042254
14448,241478.18363723767
2812,434453.3809019223
3932,151235.78397835922
14875,321384.7806148729
8883,114848.61370456422
7622,292368.82949825295
7252,135335.54534016977
9751,180204.56785820783
2378,198142.37966801948
6816,251983.80833343897
15358,179984.46289005823
7843,153721.45399238478
10448,369136.98501370073
7840,311837.87838833017
8880,230798.89758091836
12551,379236.57523283677
15470,198712.36275673262
16207,229909.77652193847
12123,133928.296243228
15247,372017.7623945432
7481,203930.5764432237
16171,345543.8144500904
7461,327819.56374354404
902,276347.5178557272
13094,179278.6622971668
11584,249897.46598897487
4462,212795.1849663351
15576,147952.07040520408
16606,252287.8481382509
5427,291090.7165155582
7725,151726.91501238468
5409,172580.82410493572
12579,128901.50709183706
12013,246976.02650933934
11321,205140.02146618045
9932,139284.57022754254
591,162160.20053447408
10357,206690.0579788189
3336,235239.6687311405
13,192076.26394909472
4809,219322.97917840665
7555,195535.54735594097
15172,340588.64209267043
6989,154123.348836667
4707,183538.37677412343
2046,243551.45433493168
6495,134363.48211721677
3873,185557.7437847894
7061,190947.11073000624
12112,223602.19350099415
8917,272888.23976817966
7735,168257.23262984623
16442,210320.32181862963
4244,172421.68371714663
3747,221306.17893158967
11086,187136.38736544483
10080,204790.33802906904
15057,269506.78480120073
1331,207575.1312197218
8891,151882.60625170358
13411,209108.8389474902
16730,227244.3841389653
2267,201173.27631391323
3022,179712.5034234331
11190,213936.9170968581
11857,189619.51749199018
9318,193950.60830608796
16512,167737.8866947129
2053,232700.75045953732
13707,107693.92688763705
12143,156080.31940731793
14080,160070.02898150464
6130,178065.2782227489
7936,87928.24383271807
10101,172037.83569790845
5663,189487.01132714632
14811,133270.69135378106
1366,192993.08002887797
908,201151.37394039248
2953,124621.06449258918
14629,141715.04658395096
15096,398405.09901012457
2115,183375.43171200075
11770,162671.42657574662
12701,187082.7299463725
14584,138886.77401233136
1893,409538.6412046868
9501,465396.831691977
2138,122108.80745958537
9346,214058.75869623662
15960,327698.2743321675
8230,161350.51231778628
13843,213020.9410462894
13810,246277.46986889903
15650,188349.15085562848
9974,146285.48326362486
12200,195813.62674548276
538,185833.92502810722
5334,197904.7288679124
14823,118152.32074757064
4817,172540.5280749317
9041,185086.62341458854
4359,282977.85984733695
4852,221091.53155782583
10141,126887.38428373895
1503,209454.4436299866
16256,365002.1749377998
683,106895.14227685764
14382,198465.49237779473
7248,211744.83272604473
1200,174205.51880657714
3563,172914.0153747158
3681,390399.13794395694
3053,263472.79266479483
4099,207403.06248125457
807,143289.84241069495
4658,313573.31576729415
3535,180238.567686601
12548,153830.34251018605
10488,208066.40185048862
5851,164976.69923080207
13736,199129.46782366716
875,165110.52186976688
14449,164973.35809336876
3958,338063.9387780678
10727,182780.51032714522
11296,135029.0850650536
13646,251485.6406423741
9599,243497.12259691727
7135,298144.28635908087
5943,335761.4501954721
2695,264759.8432663452
6766,211585.32647775672
5630,165771.9605175913
13586,200404.72639572088
3507,407170.0343794217
10014,145088.9930679848
459,246274.72725597734
3582,229291.25942318662
8560,273521.14793315704
3372,184164.8033732249
13109,247102.04272713733
8160,222212.44320237928
10706,246416.7319803403
9104,332053.1684982544
2870,200483.9309619899
13712,152927.63211198247
13924,135353.18343320282
798,267737.2692603093
9750,414038.5754010596
16248,396810.67979746446
3170,178354.84245470408
12700,248883.2674267505
10601,146423.46642739314
514,195334.50076758172
4010,273930.31993121287
8124,155416.20760612618
10800,176777.87945074344
13628,196655.2779673868
11637,148038.49263702918
781,171528.8349934144
16156,184793.95493346217
12618,253155.9302074758
9766,168543.5888396029
15987,246828.67087830315
11051,323617.3229610191
7673,215040.24030934204
1245,344882.587906162
2443,163052.35210977815
7413,87069.4128493018
310,155193.32621029214
10921,231744.57967495732
8709,92806.56338100269
12404,303832.8065988575
14986,228947.17703720223
10714,316826.77471722977
14286,204630.9201804753
13828,345243.0508487541
8926,395492.74972053635
12233,183449.7322113952
3913,196006.796752112
5221,218637.55924953584
14965,88392.96333064121
862,188094.32793837565
13907,130832.5754319505
5418,184858.46317813045
2045,191475.48463795995
13321,200694.03447524816
2762,237208.59541461323
13888,177158.65250394604
14962,138361.8571230516
13305,356343.0309120712
8487,288125.1455041027
7146,172031.30009494527
1134,184609.7939732085
15092,336983.78988104453
13760,260409.30441948914
11958,441001.0050268335
3177,176595.95273447144
11350,210197.1267192989
1524,114733.52160825873
5527,263382.37915246736
2872,190910.21308144406
8602,345862.42464905547
3067,287776.0708986472
10435,217748.24168916888
11222,215483.45398015028
8700,169315.8762327562
10961,216522.90324327617
14305,207860.1373222383
8362,260573.01166540783
4979,158612.8352275848
7180,345296.26824838156
5763,119831.38097990709
2192,201204.10080588076
13581,195596.28697834827
10720,149841.64600835592
1358,246091.9831608092
13366,310084.47262555815
13539,403290.4811134681
12849,207290.87365531464
6794,179929.16054684267
525,488413.4907273842
12223,355957.06217402004
16271,140266.5948697179
5818,128854.64231640045
16588,280380.1033997887
8981,124271.17979435674
16476,129052.6283404494
14663,182925.35289727148
3,144269.16371981747
6615,133722.76017098618
12215,274435.0927393791
304,255174.3130889669
13634,249244.42072544948
9208,166916.30967515722
2175,166543.02028474837
250,217435.19657713015
6045,194751.4258764868
10516,155521.35424597366
1852,483739.0194611898
1573,199795.7069915403
15079,170048.94897055227
5500,177280.3474465386
15775,175614.52768268698
3198,163050.55417711474
6718,192993.93866136164
4149,204086.14241159242
9627,251846.26699243073
7595,261998.94731881545
4538,187912.63465084217
3555,221940.7412826162
10483,343642.4438823849
8834,173424.21693832215
16412,180456.37949696826
6449,160078.54898227158
2767,184167.92685643965
11498,175528.95528987306
16472,144146.65988585463
178,301783.4213829955
10948,170188.32547348895
13313,295264.87320449424
8065,145394.0076453317
102,152232.39510648622
14428,149418.74915079595
11973,124426.16557126118
6663,203802.96301494312
15989,125003.86035821473
10955,403829.24679367157
11772,152704.81367141765
11364,248732.27826458937
7082,173991.44757484124
7749,417529.513795408
6428,135213.85487965128
6869,104267.83803532328
295,171912.9600027235
12266,214314.68263143144
11129,198862.2393992792
826,408716.6195194639
3262,236948.43592430407
15641,284233.9211941173
1662,420403.7149119179
10926,221130.35173610767
10232,260913.71459027554
6376,179988.11150310087
7817,170019.81667031147
354,209662.99219325586
10076,207456.77584417094
11379,332962.14011146134
10184,134388.18649297114
4696,375466.6826554108
13562,490650.93772717094
5436,180883.67010974887
13196,108161.79490276398
14939,301320.64910712355
14004,185264.26788700523
5916,180986.21440525015
7229,188586.23199509914
9143,160000.88316717194
3440,199506.91338168076
319,176343.0025269735
11683,235547.7994296003
12647,242646.9434508901
12788,157062.56666922936
13662,241084.30798714657
423,278761.9691600469
5222,215246.6729412674
9242,185850.7084181251
2641,185428.98114717248
4855,147073.55566120555
5360,185830.34057615735
9799,170194.62378050428
5526,255873.90211677112
10309,161267.88849660612
2144,412395.4776590437
7191,188798.68402346826
6732,162206.79231651698
14789,151774.02842758113
13525,148362.05794454107
4066,329133.4587306714
16422,213051.921371767
14890,205230.22720459139
2922,216755.71341888708
3601,134063.3235961555
13416,116498.11087478562
14363,176160.20914887942
9496,283051.5907287795
7115,329804.6766131946
8615,157308.4428233596
5218,72374.65464147947
9493,213007.41825133152
10623,186419.00451562676
2272,156681.62480935658
3352,319578.89245604136
84,175392.10428580505
8086,124451.58970289932
2595,230827.39333796772
3531,149871.52502834986
7460,317308.2519193466
9214,271497.5050557487
2790,252939.23563896873
10548,246284.6880076336
9218,172278.70138658647
7435,190687.70250321113
15780,198457.967608587
7640,215233.65984043258
6223,169617.8640267611
3425,107796.36916969797
10582,148241.35358191511
702,242624.15914549262
2111,176398.58500359804
11730,191727.52146060806
9865,247543.54377801818
16478,330034.53533789556
1885,216638.33272502283
3956,371942.16793998686
16735,108310.65794521877
15264,210912.81467711244
15971,170126.79804615318
5584,203300.6707918458
15242,177959.95705997522
14358,182056.20062005107
11300,205344.24049338716
5446,181461.03674876626
3934,180158.7901299601
6610,180274.08351994696
10164,309788.0855855111
4646,187908.49679712232
13304,205670.96423139295
1985,201113.6081323463
4746,145053.7119168432
7963,208350.7031536136
14083,260482.96763457893
13140,276282.16764347797
15023,263984.5613300652
13093,258463.7558939896
7160,177099.82645237018
7407,183532.1341670015
16056,179902.34055217856
751,509995.00547759206
6179,94701.28032290778
9137,282097.47014800296
10992,267990.8793785823
5744,438994.63546207704
10884,164287.17485223216
12858,290630.27178233094
13005,299951.7772401669
16714,183990.32004082057
1419,238941.9018686834
6064,207588.96403594586
3771,187606.13792585663
5945,484638.7877065116
8453,69108.9049658297
3806,158079.88060038234
16748,260407.43641100955
11380,230022.43620401688
3107,208858.47216579414
12003,212188.3872324666
14567,208629.90642546237
1079,191007.5001311298
11705,132719.19284228174
7814,208556.20812680994
10174,166119.8296072201
5514,234795.7147509083
5265,239536.30705889687
10520,382562.77600021986
13195,216085.2861179083
14601,388389.32595902076
6012,196226.9776457487
13079,164177.2964610737
9009,130390.89359826136
3122,177628.10670591696
5470,236348.80955884708
4840,168466.1736911437
6270,265264.4824282666
9158,91861.50302972317
10120,131410.8243518084
10672,312750.816306708
4573,139542.82546947457
12118,279839.3392558748
7447,127777.48475441324
2171,201152.03448261364
6126,330792.9196980922
2836,173166.12570537854
1457,246636.7203102557
11165,230013.53276920508
5923,211429.12668848835
1813,201504.19252835616
3492,252095.45030764292
1917,317241.3840397739
965,417145.32658911473
15795,151623.40707181257
821,204638.7217355026
4568,177104.96305340755
9078,230557.55995494025
11371,121477.04932915386
5149,199864.68257665104
281,201621.56578545072
1918,235631.4789522335
776,136947.69704695523
210,206835.61908404785
10782,179392.77008396896
9653,184854.7563829749
9372,158975.24672251398
5868,176297.01816943783
6176,159060.44409255747
3969,118956.34427707003
7427,141237.20235817868
8544,498284.7428227262
5219,219313.6526012228
16488,133856.94486814493
5855,247576.71437218544
15920,119887.22674876743
4393,414900.4900901341
5770,154324.6204817855
2900,152268.60082760005
8622,88712.09819400219
11610,276283.3843701498
10969,120941.76493170991
11029,147458.24921039472
6193,323639.4563190495
14087,442424.45705700596
13623,166860.40656795262
16689,175207.58945761726
1027,226212.37136801612
949,152576.14785906964
672,115070.03470672868
13832,138127.3132189456
2471,193452.3391372745
8728,271346.0909812322
7742,233123.30212452888
2698,231014.21712545518
9084,176212.7386852307
6075,282086.1899153648
2874,171569.94789825391
13119,146136.82173777948
5010,214970.3434693556
1284,186089.11831756964
1151,169617.09071445488
5110,425165.25265550666
11386,153178.2206973205
8019,203331.85258923395
2859,130051.83936228117
16110,177709.72597239417
16027,267292.09443045827
14902,178335.62198135478
14301,194404.4626234914
2451,245661.44126133315
13596,136514.06088571035
1464,139944.4843528598
7927,404655.79844115506
9638,243473.17325874153
8009,295746.89146163664
11903,155414.1949793622
9243,118007.37864695485
547,174309.40008765468
5511,122614.28360691137
11247,183619.0319123735
15928,305367.1776517681
3434,218545.353662966
7614,117944.04818555125
1380,187551.07511110714
2770,139936.73338377787
111,181605.48532680245
5994,133045.29359921595
12341,189704.24395780184
2787,268493.978915369
14410,301283.1348522261
15983,134096.57888094857
14876,223073.72687688467
653,191993.3551347542
2174,193556.83733695428
2575,319583.00950408005
7976,166759.29934523057
5812,310499.24391570914
13589,380663.4504555392
9122,139529.6491626646
8159,473865.5775532427
8754,327803.035779913
9321,229313.82282299863
13535,175592.95084675823
2083,171405.8498010186
2689,403959.17776448565
2248,207923.75828313272
11649,161007.650109396
11045,384420.49707416
1276,88560.6598975379
5962,153238.21741641263
13012,169869.77976635203
4642,185058.18316801256
179,177617.37487499573
15347,424283.34910798894
